num_tasks,t_max,utilization,thm1,thm2,thm3,lo_tasks_list,hi_tasks_list
7,4,0.8049175975240257,True,True,True,"[Task(0, 69, 7, 7, 156, 156), Task(3, 224, 10, 10, 493, 493), Task(4, 277, 6, 6, 335, 335), Task(5, 52, 16, 16, 51, 51), Task(6, 194, 10, 10, 394, 394)]","[Task(1, 74, 15, 56, 212, 212), Task(2, 92, 11, 30, 247, 247)]"
7,4,0.8028601136129355,True,True,True,"[Task(0, 88, 22, 22, 317, 317), Task(6, 145, 16, 16, 396, 396)]","[Task(1, 262, 6, 19, 362, 362), Task(2, 49, 8, 30, 317, 317), Task(3, 235, 24, 50, 234, 234), Task(4, 152, 13, 45, 402, 402), Task(5, 251, 5, 13, 277, 277)]"
4,7,0.7993415347462023,True,True,True,"[Task(1, 8, 6, 6, 62, 62)]","[Task(0, 461, 24, 52, 459, 459), Task(2, 377, 16, 62, 423, 423), Task(3, 91, 22, 52, 163, 163)]"
5,8,0.8043884535597605,True,True,True,"[Task(0, 30, 13, 13, 128, 128), Task(1, 172, 23, 23, 241, 241), Task(3, 26, 16, 16, 360, 360)]","[Task(2, 355, 23, 91, 490, 490), Task(4, 100, 6, 17, 98, 98)]"
7,11,0.7967186877808776,True,True,True,"[Task(0, 35, 16, 16, 242, 242), Task(4, 109, 8, 8, 251, 251), Task(5, 175, 24, 24, 361, 361), Task(6, 284, 10, 10, 481, 481)]","[Task(1, 97, 16, 48, 455, 455), Task(2, 254, 12, 36, 409, 409), Task(3, 252, 18, 64, 249, 249)]"
3,11,0.7954694583631592,True,True,True,"[Task(0, 33, 17, 17, 276, 276), Task(1, 16, 14, 14, 238, 238)]","[Task(2, 254, 15, 51, 251, 251)]"
5,15,0.7967327214359375,True,True,True,"[Task(0, 145, 23, 23, 486, 486), Task(2, 226, 11, 11, 224, 224)]","[Task(1, 252, 15, 58, 248, 248), Task(3, 116, 10, 28, 394, 394), Task(4, 82, 19, 75, 484, 484)]"
7,16,0.8014759972105586,True,True,True,"[Task(0, 181, 10, 10, 389, 389), Task(5, 131, 21, 21, 316, 316), Task(6, 60, 12, 12, 290, 290)]","[Task(1, 188, 9, 18, 394, 394), Task(2, 110, 21, 56, 425, 425), Task(3, 92, 12, 35, 231, 231), Task(4, 188, 13, 38, 184, 184)]"
7,16,0.8016941505443103,True,True,True,"[Task(0, 44, 16, 16, 451, 451), Task(1, 377, 11, 11, 373, 373), Task(5, 250, 23, 23, 353, 353), Task(6, 102, 17, 17, 110, 110)]","[Task(2, 305, 16, 52, 445, 445), Task(3, 228, 11, 35, 467, 467), Task(4, 86, 14, 54, 386, 386)]"
4,19,0.7984702793134901,True,True,True,"[Task(0, 32, 19, 19, 47, 47), Task(2, 254, 13, 13, 249, 249)]","[Task(1, 180, 24, 82, 193, 193), Task(3, 141, 23, 70, 412, 412)]"
4,23,0.7998540219470451,True,True,True,"[Task(0, 28, 24, 24, 476, 476), Task(3, 86, 12, 12, 340, 340)]","[Task(1, 198, 19, 60, 192, 192), Task(2, 100, 10, 30, 378, 378)]"
7,24,0.8004615980486107,True,True,True,"[Task(4, 414, 23, 23, 425, 425), Task(5, 334, 10, 10, 485, 485), Task(6, 70, 10, 10, 327, 327)]","[Task(0, 322, 24, 54, 373, 373), Task(1, 402, 17, 68, 459, 459), Task(2, 68, 15, 51, 442, 442), Task(3, 252, 21, 72, 246, 246)]"
5,28,0.8016867481582305,True,True,True,"[Task(2, 48, 7, 7, 217, 217), Task(3, 90, 21, 21, 176, 176)]","[Task(0, 314, 10, 38, 307, 307), Task(1, 70, 15, 59, 284, 284), Task(4, 242, 17, 63, 391, 391)]"
8,28,0.8023575764877093,True,True,True,"[Task(0, 242, 17, 17, 402, 402), Task(2, 418, 16, 16, 463, 463), Task(3, 138, 6, 6, 131, 131), Task(6, 35, 8, 8, 245, 245)]","[Task(1, 55, 5, 16, 457, 457), Task(4, 35, 11, 22, 305, 305), Task(5, 124, 6, 24, 330, 330), Task(7, 162, 9, 18, 418, 418)]"
5,31,0.7966458533742803,True,True,True,"[Task(1, 189, 17, 17, 181, 181), Task(3, 93, 18, 18, 293, 293), Task(4, 399, 22, 22, 500, 500)]","[Task(0, 161, 14, 41, 453, 453), Task(2, 58, 18, 58, 189, 189)]"
7,32,0.8045522624333123,True,True,True,"[Task(0, 55, 17, 17, 47, 47), Task(5, 116, 21, 21, 160, 160), Task(6, 390, 23, 23, 485, 485)]","[Task(1, 103, 6, 22, 408, 408), Task(2, 354, 19, 46, 384, 384), Task(3, 132, 8, 28, 191, 191), Task(4, 115, 18, 58, 451, 451)]"
6,32,0.8012332859174853,True,True,True,"[Task(0, 52, 14, 14, 184, 184), Task(1, 80, 14, 14, 129, 129), Task(3, 58, 9, 9, 327, 327), Task(4, 223, 7, 7, 215, 215), Task(5, 69, 20, 20, 254, 254)]","[Task(2, 44, 8, 30, 302, 302)]"
6,35,0.797072852258673,True,True,True,"[Task(2, 19, 19, 19, 34, 34), Task(3, 137, 6, 6, 376, 376), Task(4, 227, 14, 14, 382, 382), Task(5, 186, 7, 7, 177, 177)]","[Task(0, 75, 6, 20, 349, 349), Task(1, 320, 15, 59, 316, 316)]"
9,35,0.7996850716609001,True,True,True,"[Task(1, 96, 17, 17, 439, 439), Task(3, 50, 8, 8, 41, 41), Task(5, 432, 5, 5, 426, 426), Task(6, 411, 19, 19, 403, 403), Task(8, 20, 8, 8, 331, 331)]","[Task(0, 190, 23, 80, 201, 201), Task(2, 188, 11, 37, 262, 262), Task(4, 181, 7, 22, 249, 249), Task(7, 461, 11, 30, 456, 456)]"
6,36,0.8006162340484375,True,True,True,"[Task(2, 77, 9, 9, 192, 192), Task(3, 130, 18, 18, 207, 207), Task(5, 56, 11, 11, 47, 47)]","[Task(0, 59, 6, 20, 366, 366), Task(1, 140, 16, 50, 277, 277), Task(4, 75, 16, 34, 197, 197)]"
8,43,0.7964135511999197,True,True,True,"[Task(0, 56, 9, 9, 373, 373), Task(1, 350, 22, 22, 455, 455), Task(4, 70, 5, 5, 212, 212), Task(5, 83, 21, 21, 156, 156), Task(6, 40, 23, 23, 346, 346), Task(7, 266, 20, 20, 371, 371)]","[Task(2, 351, 23, 89, 352, 352), Task(3, 319, 16, 45, 308, 308)]"
9,43,0.7965276355127084,True,True,True,"[Task(0, 294, 12, 12, 448, 448), Task(2, 160, 23, 23, 485, 485), Task(5, 387, 15, 15, 405, 405), Task(7, 54, 8, 8, 310, 310)]","[Task(1, 64, 17, 49, 488, 488), Task(3, 391, 15, 33, 498, 498), Task(4, 341, 12, 29, 330, 330), Task(6, 474, 15, 53, 492, 492), Task(8, 166, 12, 29, 168, 168)]"
4,47,0.7983949895604747,True,True,True,"[Task(0, 17, 9, 9, 413, 413), Task(2, 55, 5, 5, 43, 43)]","[Task(1, 251, 23, 49, 286, 286), Task(3, 64, 21, 50, 377, 377)]"
4,47,0.7991016584766586,True,True,True,"[Task(0, 22, 15, 15, 438, 438), Task(1, 74, 10, 10, 476, 476), Task(2, 35, 14, 14, 23, 23)]","[Task(3, 160, 20, 61, 487, 487)]"
9,48,0.8022108692034128,True,True,True,"[Task(4, 30, 18, 18, 189, 189), Task(5, 195, 14, 14, 198, 198), Task(6, 273, 13, 13, 261, 261), Task(7, 350, 18, 18, 478, 478)]","[Task(0, 164, 10, 21, 215, 215), Task(1, 157, 6, 16, 415, 415), Task(2, 122, 11, 28, 482, 482), Task(3, 178, 6, 23, 404, 404), Task(8, 245, 18, 60, 237, 237)]"
4,48,0.8000538701688653,True,True,True,"[Task(0, 23, 18, 18, 330, 330), Task(2, 210, 6, 6, 386, 386), Task(3, 338, 12, 12, 326, 326)]","[Task(1, 73, 20, 55, 452, 452)]"
10,51,0.7991853245540284,True,True,True,"[Task(2, 265, 14, 14, 468, 468), Task(6, 355, 6, 6, 342, 342), Task(7, 258, 19, 19, 315, 315), Task(8, 353, 10, 10, 356, 356)]","[Task(0, 101, 15, 43, 208, 208), Task(1, 216, 11, 31, 308, 308), Task(3, 419, 11, 29, 498, 498), Task(4, 214, 19, 73, 262, 262), Task(5, 269, 24, 63, 441, 441), Task(9, 202, 21, 43, 351, 351)]"
7,53,0.8035439406669174,True,True,True,"[Task(3, 187, 14, 14, 353, 353), Task(4, 182, 17, 17, 221, 221)]","[Task(0, 20, 8, 19, 227, 227), Task(1, 191, 11, 31, 281, 281), Task(2, 141, 10, 28, 128, 128), Task(5, 251, 6, 17, 497, 497), Task(6, 299, 6, 18, 437, 437)]"
3,54,0.7962206212274083,True,True,True,"[Task(0, 419, 20, 20, 405, 405)]","[Task(1, 38, 9, 35, 116, 116), Task(2, 93, 15, 58, 174, 174)]"
4,56,0.8021614704730992,True,True,True,"[Task(0, 193, 21, 21, 213, 213)]","[Task(1, 177, 18, 71, 163, 163), Task(2, 54, 20, 53, 93, 93), Task(3, 310, 13, 35, 465, 465)]"
5,57,0.8045175739243535,True,True,True,"[Task(0, 27, 22, 22, 225, 225), Task(2, 150, 16, 16, 136, 136), Task(3, 77, 20, 20, 237, 237)]","[Task(1, 222, 15, 47, 480, 480), Task(4, 236, 17, 51, 260, 260)]"
9,57,0.8048943525810137,True,True,True,"[Task(0, 163, 10, 10, 378, 378), Task(1, 282, 15, 15, 297, 297), Task(2, 203, 6, 6, 253, 253), Task(5, 7, 5, 5, 472, 472), Task(7, 306, 6, 6, 296, 296), Task(8, 64, 9, 9, 340, 340)]","[Task(3, 209, 18, 48, 252, 252), Task(4, 226, 9, 27, 241, 241), Task(6, 157, 10, 38, 143, 143)]"
10,58,0.7969756962583308,True,True,True,"[Task(1, 37, 10, 10, 22, 22), Task(3, 142, 17, 17, 427, 427), Task(4, 208, 17, 17, 452, 452), Task(5, 378, 14, 14, 494, 494), Task(9, 112, 20, 20, 396, 396)]","[Task(0, 392, 11, 39, 488, 488), Task(2, 385, 22, 71, 410, 410), Task(6, 161, 8, 19, 181, 181), Task(7, 128, 15, 53, 419, 419), Task(8, 342, 9, 31, 460, 460)]"
7,58,0.7954569151865655,True,True,True,"[Task(2, 443, 9, 9, 500, 500), Task(3, 78, 15, 15, 149, 149), Task(4, 327, 20, 20, 364, 364), Task(6, 115, 13, 13, 340, 340)]","[Task(0, 339, 17, 37, 324, 324), Task(1, 213, 12, 36, 410, 410), Task(5, 54, 19, 50, 500, 500)]"
5,60,0.8002315827477697,True,True,True,"[Task(2, 14, 8, 8, 376, 376), Task(3, 424, 5, 5, 475, 475)]","[Task(0, 390, 16, 45, 468, 468), Task(1, 28, 10, 23, 83, 83), Task(4, 373, 9, 30, 358, 358)]"
7,62,0.7965622108464033,True,True,True,"[Task(0, 168, 17, 17, 209, 209), Task(1, 379, 7, 7, 363, 363), Task(3, 232, 24, 24, 413, 413), Task(5, 341, 8, 8, 465, 465)]","[Task(2, 145, 10, 32, 448, 448), Task(4, 95, 21, 42, 427, 427), Task(6, 117, 23, 80, 188, 188)]"
5,62,0.7968811948991599,True,True,True,"[Task(2, 132, 13, 13, 300, 300), Task(4, 331, 22, 22, 315, 315)]","[Task(0, 353, 23, 61, 358, 358), Task(1, 215, 21, 64, 372, 372), Task(3, 48, 16, 46, 189, 189)]"
8,63,0.7982653497623295,True,True,True,"[Task(1, 379, 21, 21, 363, 363), Task(2, 196, 12, 12, 227, 227), Task(3, 23, 5, 5, 278, 278), Task(6, 106, 16, 16, 359, 359), Task(7, 186, 23, 23, 227, 227)]","[Task(0, 101, 22, 85, 381, 381), Task(4, 172, 5, 12, 490, 490), Task(5, 209, 8, 16, 292, 292)]"
7,66,0.7974622131129488,True,True,True,"[Task(3, 423, 5, 5, 412, 412), Task(5, 90, 10, 10, 211, 211)]","[Task(0, 203, 18, 48, 362, 362), Task(1, 131, 22, 81, 440, 440), Task(2, 167, 12, 41, 150, 150), Task(4, 280, 23, 82, 409, 409), Task(6, 279, 10, 22, 496, 496)]"
6,70,0.7976814284019188,True,True,True,"[Task(0, 141, 20, 20, 449, 449), Task(1, 301, 15, 15, 283, 283), Task(2, 54, 23, 23, 398, 398), Task(4, 33, 18, 18, 270, 270)]","[Task(3, 243, 8, 20, 369, 369), Task(5, 180, 18, 63, 351, 351)]"
8,73,0.7956141919701842,True,True,True,"[Task(3, 45, 18, 18, 273, 273), Task(4, 248, 16, 16, 288, 288), Task(7, 215, 15, 15, 427, 427)]","[Task(0, 268, 18, 49, 249, 249), Task(1, 226, 9, 33, 437, 437), Task(2, 126, 17, 50, 289, 289), Task(5, 307, 8, 26, 332, 332), Task(6, 73, 5, 18, 138, 138)]"
5,73,0.7953775575123551,True,True,True,"[Task(3, 418, 20, 20, 492, 492), Task(4, 102, 21, 21, 167, 167)]","[Task(0, 205, 20, 58, 204, 204), Task(1, 54, 18, 46, 279, 279), Task(2, 89, 6, 18, 70, 70)]"
7,77,0.8029465515180689,True,True,True,"[Task(0, 198, 7, 7, 222, 222), Task(6, 120, 14, 14, 222, 222)]","[Task(1, 54, 13, 26, 380, 380), Task(2, 59, 14, 31, 356, 356), Task(3, 135, 20, 47, 175, 175), Task(4, 379, 5, 15, 360, 360), Task(5, 422, 8, 25, 465, 465)]"
