num_tasks,t_max,utilization,thm1,thm2,thm3,lo_tasks_list,hi_tasks_list
4,290,0.5466945973073619,,,,"[Task(1, 66, 12, 12, 356, 356), Task(3, 412, 20, 20, 171, 171)]","[Task(0, 108, 20, 47, 119, 119), Task(2, 61, 8, 24, 171, 171)]"
3,63,0.544379645511721,,,,"[Task(0, 75, 16, 16, 368, 368), Task(1, 106, 11, 11, 260, 260), Task(2, 88, 20, 20, 35, 35)]",[]
4,119,0.547247185835353,,,,"[Task(0, 94, 21, 21, 274, 274)]","[Task(1, 109, 22, 46, 229, 229), Task(2, 485, 17, 62, 386, 386), Task(3, 92, 8, 25, 347, 347)]"
5,61,0.5462608049379265,,,,"[Task(1, 56, 10, 10, 135, 135), Task(2, 209, 20, 20, 212, 212)]","[Task(0, 199, 21, 57, 148, 148), Task(3, 220, 24, 54, 172, 172), Task(4, 122, 7, 16, 391, 391)]"
5,10,0.5481418467778857,,,,"[Task(2, 235, 14, 14, 256, 256), Task(3, 122, 8, 8, 113, 113), Task(4, 159, 17, 17, 267, 267)]","[Task(0, 137, 21, 65, 247, 247), Task(1, 86, 14, 34, 133, 133)]"
6,140,0.5435833003417578,,,,"[Task(4, 33, 5, 5, 276, 276)]","[Task(0, 191, 13, 28, 237, 237), Task(1, 44, 7, 27, 310, 310), Task(2, 224, 11, 31, 106, 106), Task(3, 338, 15, 35, 260, 260), Task(5, 252, 18, 58, 311, 311)]"
4,234,0.5472704334446844,,,,"[Task(0, 223, 17, 17, 29, 29), Task(1, 108, 17, 17, 301, 301)]","[Task(2, 82, 18, 56, 60, 60), Task(3, 170, 16, 62, 379, 379)]"
4,34,0.545750702000702,,,,[],"[Task(0, 44, 6, 18, 269, 269), Task(1, 96, 9, 25, 116, 116), Task(2, 70, 15, 40, 41, 41), Task(3, 148, 15, 56, 227, 227)]"
5,958,0.5475492649555542,,,,"[Task(1, 526, 19, 19, 228, 228), Task(3, 97, 24, 24, 195, 195), Task(4, 977, 23, 23, 185, 185)]","[Task(0, 85, 14, 43, 91, 91), Task(2, 66, 5, 19, 109, 109)]"
5,225,0.546362052477882,,,,"[Task(2, 396, 24, 24, 209, 209), Task(4, 87, 7, 7, 204, 204)]","[Task(0, 93, 21, 47, 293, 293), Task(1, 107, 14, 39, 393, 393), Task(3, 185, 9, 19, 132, 132)]"
5,23,0.5447497509727853,,,,"[Task(4, 164, 19, 19, 334, 334)]","[Task(0, 299, 11, 25, 397, 397), Task(1, 27, 5, 20, 166, 166), Task(2, 109, 15, 30, 237, 237), Task(3, 101, 7, 18, 81, 81)]"
5,1068,0.5416846991736859,,,,"[Task(0, 84, 11, 11, 121, 121), Task(2, 27, 6, 6, 83, 83), Task(4, 1135, 9, 9, 231, 231)]","[Task(1, 111, 11, 30, 336, 336), Task(3, 135, 11, 41, 295, 295)]"
5,109,0.5467004455885108,,,,"[Task(1, 35, 7, 7, 140, 140), Task(4, 304, 21, 21, 245, 245)]","[Task(0, 112, 23, 79, 223, 223), Task(2, 355, 12, 42, 296, 296), Task(3, 156, 6, 16, 65, 65)]"
4,111,0.5477319270456131,,,,"[Task(1, 415, 15, 15, 339, 339), Task(2, 99, 24, 24, 182, 182)]","[Task(0, 115, 15, 53, 73, 73), Task(3, 173, 24, 72, 81, 81)]"
4,740,0.5448428190793891,,,,"[Task(1, 176, 14, 14, 293, 293)]","[Task(0, 100, 24, 88, 90, 90), Task(2, 38, 8, 19, 380, 380), Task(3, 677, 10, 24, 58, 58)]"
6,243,0.545101426000823,,,,"[Task(2, 113, 5, 5, 233, 233), Task(4, 122, 10, 10, 214, 214), Task(5, 298, 11, 11, 95, 95)]","[Task(0, 167, 22, 60, 154, 154), Task(1, 42, 8, 20, 71, 71), Task(3, 251, 15, 32, 246, 246)]"
4,57,0.5484082370578269,,,,"[Task(0, 309, 16, 16, 298, 298), Task(2, 68, 14, 14, 88, 88)]","[Task(1, 131, 22, 79, 209, 209), Task(3, 114, 14, 50, 67, 67)]"
3,161,0.5447944316328845,,,,"[Task(0, 71, 17, 17, 287, 287)]","[Task(1, 68, 16, 34, 326, 326), Task(2, 314, 22, 61, 179, 179)]"
6,212,0.5480426148763107,,,,"[Task(1, 97, 8, 8, 309, 309), Task(2, 106, 18, 18, 60, 60), Task(3, 200, 5, 5, 25, 25), Task(5, 149, 22, 22, 174, 174)]","[Task(0, 396, 24, 68, 317, 317), Task(4, 208, 13, 27, 398, 398)]"
5,808,0.5494463219694186,,,,"[Task(0, 60, 7, 7, 368, 368), Task(3, 73, 10, 10, 296, 296)]","[Task(1, 54, 9, 35, 287, 287), Task(2, 182, 21, 69, 85, 85), Task(4, 946, 13, 33, 283, 283)]"
5,403,0.5441590800956515,,,,"[Task(0, 39, 6, 6, 230, 230), Task(1, 415, 16, 16, 77, 77), Task(2, 223, 17, 17, 193, 193)]","[Task(3, 72, 14, 28, 85, 85), Task(4, 74, 6, 22, 160, 160)]"
3,14,0.5454289732770745,,,,"[Task(0, 35, 8, 8, 381, 381)]","[Task(1, 189, 24, 71, 177, 177), Task(2, 79, 15, 31, 337, 337)]"
7,485,0.5468861965394107,,,,"[Task(0, 705, 19, 19, 303, 303), Task(1, 36, 5, 5, 117, 117), Task(2, 434, 24, 24, 137, 137), Task(6, 235, 9, 9, 169, 169)]","[Task(3, 444, 18, 54, 95, 95), Task(4, 337, 13, 48, 87, 87), Task(5, 48, 10, 23, 166, 166)]"
4,436,0.547810188336129,,,,[],"[Task(0, 102, 17, 34, 276, 276), Task(1, 184, 24, 60, 167, 167), Task(2, 61, 13, 32, 160, 160), Task(3, 532, 20, 57, 172, 172)]"
6,508,0.5457248826706943,,,,"[Task(0, 45, 6, 6, 221, 221), Task(1, 471, 22, 22, 48, 48), Task(2, 301, 16, 16, 292, 292), Task(4, 412, 23, 23, 279, 279), Task(5, 388, 22, 22, 43, 43)]","[Task(3, 40, 8, 20, 324, 324)]"
3,43,0.5457217486150578,,,,"[Task(0, 79, 19, 19, 144, 144)]","[Task(1, 147, 22, 76, 111, 111), Task(2, 45, 7, 26, 376, 376)]"
5,922,0.5466380356050182,,,,"[Task(0, 1092, 24, 24, 357, 357), Task(1, 104, 24, 24, 200, 200), Task(2, 49, 8, 8, 188, 188), Task(3, 76, 8, 8, 159, 159)]","[Task(4, 828, 21, 61, 63, 63)]"
5,339,0.5472763005814932,,,,"[Task(3, 247, 13, 13, 145, 145)]","[Task(0, 89, 14, 42, 113, 113), Task(1, 228, 21, 53, 217, 217), Task(2, 80, 18, 47, 299, 299), Task(4, 593, 12, 47, 312, 312)]"
5,253,0.5444272989419668,,,,"[Task(0, 129, 18, 18, 243, 243), Task(1, 308, 17, 17, 332, 332), Task(2, 48, 11, 11, 59, 59)]","[Task(3, 376, 23, 81, 164, 164), Task(4, 219, 13, 31, 58, 58)]"
6,27732,0.5463160610532771,,,,"[Task(4, 186, 7, 7, 25, 25), Task(5, 23381, 20, 20, 351, 351)]","[Task(0, 76, 17, 66, 291, 291), Task(1, 185, 15, 48, 351, 351), Task(2, 273, 23, 47, 306, 306), Task(3, 101, 12, 32, 89, 89)]"
6,443,0.5490144763733471,,,,"[Task(0, 423, 13, 13, 98, 98), Task(1, 495, 19, 19, 319, 319), Task(3, 70, 14, 14, 106, 106), Task(4, 36, 6, 6, 274, 274), Task(5, 174, 12, 12, 92, 92)]","[Task(2, 497, 22, 68, 133, 133)]"
4,24,0.5468432265554237,,,,"[Task(0, 58, 11, 11, 220, 220), Task(1, 145, 14, 14, 125, 125), Task(2, 153, 24, 24, 137, 137)]","[Task(3, 212, 22, 61, 197, 197)]"
