num_tasks,t_max,utilization,thm1,thm2,thm3,lo_tasks_list,hi_tasks_list
5,4236,0.6448695273392051,,,,"[Task(2, 94, 20, 20, 76, 76)]","[Task(0, 73, 16, 50, 111, 111), Task(1, 58, 6, 17, 156, 156), Task(3, 238, 24, 58, 213, 213), Task(4, 2663, 23, 65, 330, 330)]"
6,231,0.647716405124284,,,,"[Task(1, 80, 13, 13, 276, 276), Task(2, 79, 5, 5, 47, 47), Task(4, 212, 16, 16, 188, 188), Task(5, 145, 6, 6, 19, 19)]","[Task(0, 96, 22, 60, 280, 280), Task(3, 303, 23, 50, 241, 241)]"
7,1388,0.6429326035829538,,,,"[Task(0, 135, 14, 14, 278, 278), Task(2, 156, 14, 14, 241, 241), Task(3, 830, 21, 21, 59, 59), Task(5, 30, 7, 7, 270, 270)]","[Task(1, 145, 9, 35, 124, 124), Task(4, 167, 18, 66, 137, 137), Task(6, 381, 8, 28, 33, 33)]"
6,491,0.6480432991860455,,,,"[Task(0, 247, 24, 24, 87, 87), Task(3, 30, 5, 5, 298, 298), Task(4, 188, 20, 20, 45, 45)]","[Task(1, 76, 12, 45, 277, 277), Task(2, 324, 21, 70, 367, 367), Task(5, 381, 21, 63, 114, 114)]"
5,292,0.6448802031112749,,,,"[Task(2, 233, 16, 16, 171, 171), Task(4, 371, 21, 21, 210, 210)]","[Task(0, 108, 22, 74, 340, 340), Task(1, 89, 11, 35, 250, 250), Task(3, 52, 10, 28, 283, 283)]"
6,246,0.6462575603244011,,,,"[Task(1, 69, 7, 7, 332, 332), Task(4, 269, 9, 9, 309, 309), Task(5, 189, 18, 18, 54, 54)]","[Task(0, 105, 11, 30, 226, 226), Task(2, 149, 14, 34, 202, 202), Task(3, 23, 5, 17, 93, 93)]"
7,1599,0.6461014343511773,,,,"[Task(5, 55, 6, 6, 300, 300)]","[Task(0, 204, 22, 49, 287, 287), Task(1, 358, 16, 37, 224, 224), Task(2, 998, 23, 46, 122, 122), Task(3, 69, 16, 64, 346, 346), Task(4, 397, 20, 67, 385, 385), Task(6, 240, 19, 73, 182, 182)]"
7,470,0.6456997424120884,,,,"[Task(1, 488, 22, 22, 255, 255), Task(2, 68, 5, 5, 75, 75), Task(3, 64, 13, 13, 283, 283), Task(4, 260, 24, 24, 81, 81), Task(5, 283, 19, 19, 25, 25), Task(6, 102, 7, 7, 393, 393)]","[Task(0, 73, 7, 26, 115, 115)]"
5,69,0.6473678306818278,,,,"[Task(0, 205, 7, 7, 317, 317), Task(1, 61, 9, 9, 319, 319), Task(2, 69, 14, 14, 214, 214)]","[Task(3, 84, 15, 31, 46, 46), Task(4, 95, 8, 25, 246, 246)]"
6,66,0.6480769389937483,,,,"[Task(1, 57, 8, 8, 302, 302), Task(2, 295, 19, 19, 336, 336), Task(3, 143, 14, 14, 148, 148), Task(4, 100, 15, 15, 192, 192)]","[Task(0, 157, 17, 43, 130, 130), Task(5, 241, 21, 55, 205, 205)]"
4,64,0.6483830165231075,,,,"[Task(0, 99, 17, 17, 387, 387), Task(1, 137, 13, 13, 332, 332)]","[Task(2, 67, 15, 40, 297, 297), Task(3, 114, 18, 66, 79, 79)]"
5,109,0.6453177197809279,,,,"[Task(2, 46, 8, 8, 364, 364), Task(3, 120, 16, 16, 144, 144)]","[Task(0, 86, 10, 20, 26, 26), Task(1, 243, 14, 33, 183, 183), Task(4, 67, 11, 38, 180, 180)]"
7,837,0.6465281998381889,,,,"[Task(0, 190, 23, 23, 111, 111), Task(1, 73, 17, 17, 383, 383), Task(2, 618, 21, 21, 160, 160), Task(4, 392, 8, 8, 15, 15), Task(5, 510, 23, 23, 54, 54)]","[Task(3, 53, 8, 20, 157, 157), Task(6, 332, 14, 34, 179, 179)]"
4,507,0.6409951233135122,,,,"[Task(3, 364, 23, 23, 80, 80)]","[Task(0, 86, 13, 44, 131, 131), Task(1, 26, 6, 20, 153, 153), Task(2, 97, 19, 48, 251, 251)]"
5,161,0.6471390125321738,,,,"[Task(0, 159, 12, 12, 133, 133), Task(2, 105, 21, 21, 25, 25), Task(4, 120, 12, 12, 187, 187)]","[Task(1, 166, 21, 67, 78, 78), Task(3, 124, 18, 56, 74, 74)]"
6,1614,0.6467059550220192,,,,"[Task(1, 59, 11, 11, 167, 167), Task(2, 79, 6, 6, 367, 367), Task(3, 52, 12, 12, 296, 296), Task(5, 1266, 15, 15, 384, 384)]","[Task(0, 289, 22, 85, 128, 128), Task(4, 305, 20, 52, 277, 277)]"
4,108,0.6481847169971476,,,,"[Task(0, 187, 15, 15, 128, 128), Task(1, 72, 16, 16, 113, 113), Task(2, 77, 15, 15, 249, 249)]","[Task(3, 106, 16, 60, 352, 352)]"
7,810,0.6414372262534498,,,,"[Task(2, 537, 19, 19, 84, 84), Task(4, 137, 11, 11, 318, 318), Task(5, 562, 13, 13, 319, 319), Task(6, 464, 24, 24, 33, 33)]","[Task(0, 165, 13, 37, 240, 240), Task(1, 28, 5, 10, 60, 60), Task(3, 31, 6, 21, 189, 189)]"
