num_tasks,t_max,utilization,thm1,thm2,thm3,lo_tasks_list,hi_tasks_list
7,1792,0.8956019461444334,,,,"[Task(0, 83, 20, 20, 387, 387), Task(2, 156, 20, 20, 220, 220), Task(4, 85, 10, 10, 117, 117), Task(6, 534, 8, 8, 325, 325)]","[Task(1, 166, 22, 64, 99, 99), Task(3, 24, 5, 15, 214, 214), Task(5, 170, 9, 31, 76, 76)]"
6,577,0.8932638278708159,,,,"[Task(0, 169, 20, 20, 145, 145), Task(1, 58, 14, 14, 45, 45), Task(2, 77, 14, 14, 98, 98), Task(3, 251, 24, 24, 250, 250), Task(5, 303, 17, 17, 234, 234)]","[Task(4, 30, 6, 23, 370, 370)]"
9,2364,0.8904334950543086,,,,"[Task(1, 154, 23, 23, 122, 122), Task(3, 184, 18, 18, 248, 248), Task(4, 234, 14, 14, 308, 308), Task(5, 24, 5, 5, 381, 381), Task(7, 272, 9, 9, 179, 179)]","[Task(0, 72, 7, 19, 247, 247), Task(2, 233, 13, 52, 106, 106), Task(6, 602, 24, 77, 311, 311), Task(8, 114, 17, 53, 234, 234)]"
7,319,0.8963040701949136,,,,"[Task(3, 85, 17, 17, 305, 305), Task(5, 183, 12, 12, 251, 251)]","[Task(0, 53, 12, 37, 86, 86), Task(1, 94, 19, 63, 239, 239), Task(2, 202, 24, 69, 171, 171), Task(4, 193, 6, 24, 176, 176), Task(6, 153, 8, 17, 116, 116)]"
6,338,0.8918533300795788,,,,"[Task(3, 107, 23, 23, 242, 242), Task(5, 176, 7, 7, 135, 135)]","[Task(0, 114, 18, 43, 193, 193), Task(1, 237, 21, 58, 343, 343), Task(2, 64, 11, 41, 231, 231), Task(4, 32, 7, 23, 286, 286)]"
8,1465,0.8949560552814951,,,,"[Task(0, 37, 8, 8, 180, 180), Task(2, 548, 13, 13, 388, 388), Task(3, 99, 12, 12, 225, 225), Task(4, 202, 23, 23, 262, 262), Task(6, 81, 15, 15, 113, 113), Task(7, 340, 6, 6, 289, 289)]","[Task(1, 260, 14, 55, 88, 88), Task(5, 147, 24, 77, 147, 147)]"
6,1804,0.8957327095253854,,,,"[Task(5, 286, 14, 14, 76, 76)]","[Task(0, 93, 16, 48, 73, 73), Task(1, 80, 16, 34, 72, 72), Task(2, 59, 13, 26, 225, 225), Task(3, 99, 16, 33, 269, 269), Task(4, 97, 9, 20, 130, 130)]"
7,1325,0.8959138672631655,,,,"[Task(3, 244, 24, 24, 337, 337), Task(4, 76, 10, 10, 246, 246), Task(5, 185, 23, 23, 31, 31)]","[Task(0, 190, 17, 56, 125, 125), Task(1, 92, 10, 21, 77, 77), Task(2, 116, 19, 65, 324, 324), Task(6, 128, 23, 91, 243, 243)]"
8,2757,0.895744732178534,,,,"[Task(0, 95, 16, 16, 394, 394), Task(4, 472, 19, 19, 325, 325), Task(5, 63, 15, 15, 311, 311), Task(6, 91, 15, 15, 303, 303), Task(7, 482, 21, 21, 161, 161)]","[Task(1, 38, 5, 19, 214, 214), Task(2, 335, 12, 48, 110, 110), Task(3, 246, 18, 68, 210, 210)]"
9,11040,0.8931323824342514,,,,"[Task(4, 102, 10, 10, 243, 243), Task(8, 1516, 19, 19, 195, 195)]","[Task(0, 117, 16, 38, 165, 165), Task(1, 39, 6, 23, 115, 115), Task(2, 60, 7, 27, 389, 389), Task(3, 284, 20, 61, 101, 101), Task(5, 42, 6, 20, 229, 229), Task(6, 581, 18, 56, 151, 151), Task(7, 145, 19, 75, 240, 240)]"
6,362,0.8961526775852897,,,,"[Task(3, 94, 8, 8, 319, 319), Task(4, 126, 21, 21, 167, 167), Task(5, 64, 12, 12, 389, 389)]","[Task(0, 79, 8, 17, 192, 192), Task(1, 109, 18, 44, 245, 245), Task(2, 105, 20, 46, 63, 63)]"
9,3624,0.8959424885380483,,,,"[Task(0, 184, 9, 9, 61, 61), Task(2, 132, 18, 18, 182, 182), Task(8, 181, 24, 24, 311, 311)]","[Task(1, 77, 7, 19, 281, 281), Task(3, 203, 23, 91, 282, 282), Task(4, 175, 13, 43, 54, 54), Task(5, 615, 16, 54, 194, 194), Task(6, 386, 14, 50, 134, 134), Task(7, 59, 14, 50, 246, 246)]"
7,1765,0.8959699042855411,,,,"[Task(1, 93, 23, 23, 143, 143), Task(2, 458, 20, 20, 253, 253), Task(6, 96, 10, 10, 354, 354)]","[Task(0, 222, 11, 35, 250, 250), Task(3, 85, 15, 53, 378, 378), Task(4, 115, 23, 47, 232, 232), Task(5, 254, 19, 65, 336, 336)]"
6,24,0.8924939862347377,,,,"[Task(1, 36, 6, 6, 378, 378), Task(3, 50, 5, 5, 245, 245), Task(4, 327, 9, 9, 400, 400)]","[Task(0, 65, 16, 49, 143, 143), Task(2, 93, 17, 68, 199, 199), Task(5, 124, 21, 82, 121, 121)]"
8,38088,0.8927646072734223,,,,"[Task(3, 226, 12, 12, 93, 93), Task(5, 101, 16, 16, 345, 345), Task(7, 4640, 13, 13, 65, 65)]","[Task(0, 173, 12, 24, 256, 256), Task(1, 72, 11, 27, 295, 295), Task(2, 73, 16, 53, 377, 377), Task(4, 464, 12, 33, 164, 164), Task(6, 71, 15, 55, 310, 310)]"
8,2846,0.896379788453436,,,,"[Task(0, 111, 21, 21, 164, 164), Task(2, 243, 23, 23, 258, 258), Task(3, 212, 23, 23, 258, 258), Task(7, 144, 17, 17, 313, 313)]","[Task(1, 185, 16, 42, 166, 166), Task(4, 83, 17, 54, 299, 299), Task(5, 474, 17, 50, 145, 145), Task(6, 323, 19, 44, 233, 233)]"
6,181,0.8964347278233257,,,,"[Task(0, 99, 10, 10, 170, 170), Task(2, 135, 19, 19, 368, 368), Task(4, 124, 24, 24, 139, 139)]","[Task(1, 51, 7, 19, 157, 157), Task(3, 67, 15, 49, 286, 286), Task(5, 220, 22, 72, 199, 199)]"
7,3544,0.8956353943973687,,,,"[Task(0, 77, 15, 15, 372, 372), Task(1, 497, 21, 21, 84, 84), Task(2, 258, 20, 20, 69, 69), Task(5, 68, 9, 9, 333, 333), Task(6, 446, 20, 20, 88, 88)]","[Task(3, 141, 23, 67, 186, 186), Task(4, 54, 13, 42, 245, 245)]"
9,666,0.8905205285381944,,,,"[Task(1, 100, 6, 6, 38, 38), Task(3, 148, 7, 7, 66, 66), Task(5, 168, 9, 9, 279, 279), Task(6, 141, 21, 21, 387, 387)]","[Task(0, 87, 17, 57, 368, 368), Task(2, 127, 8, 28, 158, 158), Task(4, 30, 5, 12, 374, 374), Task(7, 45, 5, 19, 204, 204), Task(8, 449, 20, 50, 376, 376)]"
7,5050,0.8861244949552508,,,,"[Task(0, 183, 21, 21, 86, 86), Task(2, 28, 5, 5, 291, 291), Task(3, 25, 5, 5, 362, 362), Task(5, 30, 6, 6, 65, 65)]","[Task(1, 102, 12, 47, 60, 60), Task(4, 317, 21, 82, 280, 280), Task(6, 786, 7, 20, 137, 137)]"
6,1363,0.8943931054217373,,,,"[Task(1, 207, 13, 13, 255, 255), Task(3, 42, 5, 5, 207, 207), Task(5, 65, 11, 11, 319, 319)]","[Task(0, 70, 17, 36, 113, 113), Task(2, 26, 6, 15, 47, 47), Task(4, 287, 20, 64, 126, 126)]"
