num_tasks,t_max,utilization,thm1,thm2,thm3,lo_tasks_list,hi_tasks_list
4,2370,0.49606153282644544,,,,"[Task(0, 103, 14, 14, 368, 368)]","[Task(1, 58, 9, 27, 84, 84), Task(2, 66, 13, 29, 394, 394), Task(3, 2751, 22, 48, 343, 343)]"
3,4,0.49742101869761446,,,,"[Task(0, 94, 14, 14, 89, 89)]","[Task(1, 44, 8, 18, 319, 319), Task(2, 114, 19, 56, 181, 181)]"
5,108,0.4973308709467896,,,,"[Task(1, 312, 18, 18, 202, 202), Task(2, 123, 23, 23, 394, 394)]","[Task(0, 115, 13, 34, 129, 129), Task(3, 111, 14, 45, 291, 291), Task(4, 371, 5, 10, 347, 347)]"
4,116,0.4964148091951657,,,,"[Task(1, 39, 9, 9, 88, 88), Task(2, 173, 15, 15, 55, 55), Task(3, 293, 19, 19, 322, 322)]","[Task(0, 149, 17, 48, 139, 139)]"
5,238,0.4981003433026923,,,,"[Task(0, 529, 18, 18, 289, 289), Task(1, 181, 13, 13, 87, 87), Task(3, 140, 11, 11, 39, 39), Task(4, 112, 14, 14, 219, 219)]","[Task(2, 53, 10, 25, 35, 35)]"
4,38,0.4982389881445727,,,,"[Task(0, 262, 16, 16, 271, 271), Task(2, 78, 19, 19, 39, 39), Task(3, 132, 16, 16, 386, 386)]","[Task(1, 304, 22, 51, 356, 356)]"
5,2002,0.4963648907948028,,,,"[Task(2, 50, 12, 12, 351, 351), Task(3, 138, 15, 15, 64, 64), Task(4, 2414, 12, 12, 382, 382)]","[Task(0, 217, 16, 62, 321, 321), Task(1, 116, 8, 22, 246, 246)]"
5,402,0.49744603012418337,,,,"[Task(2, 128, 16, 16, 53, 53), Task(3, 343, 23, 23, 389, 389)]","[Task(0, 110, 22, 70, 310, 310), Task(1, 555, 13, 42, 148, 148), Task(4, 122, 10, 29, 67, 67)]"
4,170,0.4961121703799739,,,,"[Task(1, 89, 14, 14, 158, 158), Task(2, 163, 18, 18, 269, 269)]","[Task(0, 49, 9, 25, 82, 82), Task(3, 425, 19, 65, 252, 252)]"
5,995,0.4993236032621231,,,,"[Task(2, 217, 24, 24, 169, 169), Task(3, 96, 14, 14, 261, 261), Task(4, 1055, 22, 22, 57, 57)]","[Task(0, 142, 19, 60, 217, 217), Task(1, 136, 12, 36, 313, 313)]"
