num_tasks,t_max,utilization,thm1,thm2,thm3,lo_tasks_list,hi_tasks_list
7,22240,0.9419756462160924,,,,"[Task(0, 88, 19, 19, 214, 214), Task(1, 58, 7, 7, 33, 33), Task(2, 116, 9, 9, 352, 352)]","[Task(3, 94, 17, 41, 376, 376), Task(4, 50, 8, 30, 396, 396), Task(5, 28, 5, 11, 115, 115), Task(6, 1434, 12, 43, 64, 64)]"
7,22471,0.9422601776150044,,,,"[Task(1, 95, 22, 22, 164, 164), Task(3, 390, 15, 15, 64, 64), Task(5, 62, 7, 7, 67, 67), Task(6, 1536, 23, 23, 159, 159)]","[Task(0, 63, 12, 30, 100, 100), Task(2, 109, 23, 68, 273, 273), Task(4, 154, 22, 49, 117, 117)]"
6,1037,0.9401993824194356,,,,"[Task(1, 167, 8, 8, 189, 189)]","[Task(0, 103, 24, 69, 71, 71), Task(2, 62, 13, 35, 292, 292), Task(3, 47, 10, 26, 331, 331), Task(4, 152, 17, 45, 86, 86), Task(5, 56, 7, 16, 211, 211)]"
7,2739,0.9386662546883724,,,,"[Task(0, 103, 15, 15, 254, 254), Task(1, 75, 16, 16, 322, 322), Task(2, 29, 6, 6, 219, 219), Task(4, 86, 10, 10, 308, 308), Task(5, 214, 14, 14, 35, 35), Task(6, 258, 14, 14, 275, 275)]","[Task(3, 95, 13, 26, 179, 179)]"
8,4570,0.9430485224831848,,,,"[Task(0, 93, 22, 22, 253, 253), Task(2, 275, 8, 8, 89, 89), Task(3, 279, 23, 23, 246, 246), Task(4, 44, 9, 9, 135, 135), Task(5, 137, 5, 5, 136, 136), Task(6, 48, 8, 8, 170, 170), Task(7, 129, 18, 18, 256, 256)]","[Task(1, 482, 23, 58, 206, 206)]"
8,12413,0.9464754775459558,,,,"[Task(1, 467, 22, 22, 49, 49), Task(2, 159, 17, 17, 98, 98), Task(4, 428, 21, 21, 307, 307), Task(5, 106, 24, 24, 158, 158), Task(6, 45, 8, 8, 207, 207)]","[Task(0, 81, 15, 36, 257, 257), Task(3, 755, 16, 38, 53, 53), Task(7, 128, 17, 52, 93, 93)]"
8,7935,0.9434113431564592,,,,"[Task(0, 104, 10, 10, 315, 315), Task(1, 40, 7, 7, 154, 154), Task(5, 92, 21, 21, 163, 163), Task(6, 162, 11, 11, 19, 19)]","[Task(2, 37, 5, 15, 299, 299), Task(3, 653, 16, 32, 177, 177), Task(4, 43, 6, 15, 333, 333), Task(7, 260, 20, 41, 47, 47)]"
7,1766,0.9444142737057611,,,,"[Task(0, 139, 22, 22, 152, 152), Task(1, 80, 16, 16, 296, 296), Task(2, 273, 8, 8, 169, 169), Task(3, 57, 12, 12, 170, 170), Task(4, 136, 9, 9, 395, 395), Task(5, 124, 23, 23, 355, 355)]","[Task(6, 243, 23, 82, 399, 399)]"
8,10389,0.945146809899314,,,,"[Task(1, 720, 22, 22, 117, 117), Task(2, 25, 6, 6, 15, 15), Task(3, 281, 14, 14, 157, 157), Task(4, 73, 17, 17, 373, 373), Task(5, 61, 9, 9, 354, 354), Task(6, 132, 11, 11, 19, 19), Task(7, 185, 20, 20, 74, 74)]","[Task(0, 378, 20, 49, 358, 358)]"
7,11476,0.9444515099268723,,,,"[Task(0, 166, 20, 20, 200, 200), Task(2, 101, 12, 12, 197, 197), Task(3, 376, 24, 24, 224, 224), Task(6, 978, 21, 21, 303, 303)]","[Task(1, 57, 9, 32, 72, 72), Task(4, 75, 17, 34, 114, 114), Task(5, 85, 20, 78, 320, 320)]"
