num_tasks,t_max,utilization,thm1,thm2,thm3,lo_tasks_list,hi_tasks_list
4,76,0.5916341964136081,,,,"[Task(0, 216, 14, 14, 163, 163), Task(1, 39, 8, 8, 12, 12), Task(2, 64, 14, 14, 241, 241)]","[Task(3, 68, 7, 14, 63, 63)]"
4,970,0.5962870427535113,,,,"[Task(1, 62, 8, 8, 29, 29), Task(3, 704, 14, 14, 47, 47)]","[Task(0, 76, 18, 38, 348, 348), Task(2, 95, 20, 62, 112, 112)]"
6,56,0.5966178808012346,,,,"[Task(3, 256, 23, 23, 319, 319)]","[Task(0, 182, 18, 38, 319, 319), Task(1, 111, 5, 14, 316, 316), Task(2, 45, 5, 16, 18, 18), Task(4, 163, 24, 88, 264, 264), Task(5, 134, 14, 54, 96, 96)]"
5,376,0.5961638846267732,,,,"[Task(0, 231, 16, 16, 337, 337), Task(2, 171, 15, 15, 215, 215), Task(3, 81, 16, 16, 363, 363)]","[Task(1, 395, 19, 67, 140, 140), Task(4, 31, 6, 21, 23, 23)]"
6,211,0.5932520842753226,,,,"[Task(0, 168, 14, 14, 23, 23), Task(2, 29, 6, 6, 165, 165), Task(4, 240, 11, 11, 192, 192), Task(5, 54, 7, 7, 59, 59)]","[Task(1, 460, 10, 24, 398, 398), Task(3, 189, 20, 48, 175, 175)]"
6,1293,0.5982420795337687,,,,"[Task(0, 70, 7, 7, 271, 271), Task(1, 605, 21, 21, 383, 383), Task(3, 85, 14, 14, 288, 288), Task(4, 47, 7, 7, 55, 55), Task(5, 907, 14, 14, 38, 38)]","[Task(2, 119, 16, 35, 56, 56)]"
5,165,0.5944138201398352,,,,"[Task(0, 43, 7, 7, 13, 13), Task(1, 181, 21, 21, 176, 176), Task(3, 272, 14, 14, 159, 159)]","[Task(2, 60, 9, 35, 135, 135), Task(4, 184, 21, 47, 222, 222)]"
6,5580,0.5936346658353882,,,,"[Task(1, 457, 11, 11, 227, 227), Task(2, 47, 8, 8, 140, 140), Task(3, 52, 12, 12, 221, 221), Task(4, 138, 19, 19, 152, 152)]","[Task(0, 513, 14, 43, 97, 97), Task(5, 3877, 14, 46, 57, 57)]"
4,2,0.5971783527797015,,,,"[Task(0, 68, 16, 16, 66, 66), Task(1, 314, 17, 17, 400, 400), Task(3, 135, 17, 17, 194, 194)]","[Task(2, 77, 14, 49, 257, 257)]"
5,312,0.5971992208525845,,,,"[Task(1, 241, 14, 14, 30, 30)]","[Task(0, 94, 22, 52, 182, 182), Task(2, 66, 5, 11, 258, 258), Task(3, 140, 22, 82, 287, 287), Task(4, 97, 7, 23, 345, 345)]"
4,723,0.5902061043499528,,,,"[Task(0, 27, 5, 5, 214, 214), Task(1, 82, 15, 15, 123, 123), Task(3, 65, 12, 12, 104, 104)]","[Task(2, 587, 22, 55, 85, 85)]"
6,4759,0.5976846820729439,,,,"[Task(0, 286, 23, 23, 243, 243), Task(4, 199, 18, 18, 287, 287), Task(5, 3245, 13, 13, 41, 41)]","[Task(1, 245, 21, 47, 108, 108), Task(2, 64, 11, 27, 60, 60), Task(3, 115, 19, 54, 230, 230)]"
5,969,0.5978451497901214,,,,"[Task(0, 88, 13, 13, 34, 34), Task(1, 248, 22, 22, 116, 116), Task(2, 748, 21, 21, 96, 96)]","[Task(3, 36, 8, 31, 126, 126), Task(4, 90, 10, 33, 266, 266)]"
5,209,0.5938907462446043,,,,"[Task(1, 107, 18, 18, 183, 183), Task(2, 181, 24, 24, 350, 350), Task(3, 28, 5, 5, 194, 194)]","[Task(0, 226, 9, 25, 247, 247), Task(4, 308, 23, 71, 165, 165)]"
7,1912,0.5960498596807298,,,,"[Task(4, 227, 21, 21, 132, 132)]","[Task(0, 266, 22, 47, 362, 362), Task(1, 416, 17, 64, 386, 386), Task(2, 81, 14, 47, 253, 253), Task(3, 488, 20, 62, 353, 353), Task(5, 37, 6, 12, 302, 302), Task(6, 1507, 6, 23, 211, 211)]"
3,35,0.597349709114415,,,,"[Task(2, 104, 20, 20, 366, 366)]","[Task(0, 105, 24, 59, 81, 81), Task(1, 68, 12, 24, 115, 115)]"
5,979,0.5957418528466975,,,,"[Task(3, 63, 5, 5, 289, 289), Task(4, 1040, 23, 23, 375, 375)]","[Task(0, 122, 24, 94, 382, 382), Task(1, 108, 23, 71, 179, 179), Task(2, 201, 17, 51, 173, 173)]"
5,501,0.5966088195279365,,,,"[Task(3, 203, 16, 16, 115, 115), Task(4, 387, 15, 15, 48, 48)]","[Task(0, 26, 6, 16, 338, 338), Task(1, 477, 18, 67, 192, 192), Task(2, 38, 8, 20, 70, 70)]"
3,39,0.5956185923394504,,,,"[Task(0, 92, 17, 17, 334, 334), Task(2, 124, 23, 23, 97, 97)]","[Task(1, 71, 16, 59, 118, 118)]"
7,224,0.5976901441028168,,,,"[Task(0, 242, 17, 17, 233, 233), Task(1, 74, 5, 5, 392, 392), Task(6, 137, 11, 11, 307, 307)]","[Task(2, 353, 8, 30, 202, 202), Task(3, 122, 21, 43, 193, 193), Task(4, 148, 19, 47, 372, 372), Task(5, 195, 11, 26, 204, 204)]"
8,1108,0.5980970125101477,,,,"[Task(3, 123, 14, 14, 162, 162), Task(5, 284, 14, 14, 212, 212), Task(6, 324, 10, 10, 204, 204), Task(7, 117, 10, 10, 58, 58)]","[Task(0, 1020, 21, 74, 275, 275), Task(1, 56, 11, 35, 189, 189), Task(2, 818, 24, 96, 334, 334), Task(4, 83, 6, 18, 219, 219)]"
5,634,0.5981371104143381,,,,[],"[Task(0, 77, 17, 39, 99, 99), Task(1, 550, 18, 42, 124, 124), Task(2, 91, 15, 42, 143, 143), Task(3, 202, 23, 88, 100, 100), Task(4, 182, 12, 43, 290, 290)]"
